Hour, Min., Sec., Elapse(min.),Actual feeding rate [g/min],Total N2 flow rate [g/min],O2 flow rate [g/min],Steam flow rate [g/min],CO2 flow rate [g/min],FNC-1,FNC-2,FNC-3,TI-2,TI-3,TI-4,TI-5,PI-2,PI-3,PI-4,PI-5,CO,CO2,CH4,O2,H2
13,19,18,12.05,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,803.5,799.3,779,798,806,783,365,123.12,127.5,134.38,5.4,6.8,6.17,-0.14,16.58
13,19,19,12.07,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.5,799.3,779,798,806,783,366.25,132.5,136.25,145,5.4,6.8,6.16,-0.14,16.62
13,19,20,12.08,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.4,799.3,779,798,806,783,366.25,132.5,136.25,138.75,5.4,6.8,6.16,-0.14,16.64
13,19,21,12.1,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.4,799.3,779,798,806,783,369.38,139.38,128.12,138.75,5.4,6.8,6.12,-0.14,16.64
13,19,22,12.12,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.4,799.3,779,798,806,783,371.25,140,126.88,134.38,5.4,6.81,6.06,-0.14,16.65
13,19,23,12.13,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.4,799.3,779,798,806,783,372.5,141.88,127.5,136.25,5.4,6.8,5.99,-0.14,16.64
13,19,24,12.15,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.4,799.3,779,798,806,783,373.12,145,134.38,141.88,5.39,6.8,5.92,-0.14,16.61
13,19,25,12.17,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.4,799.3,779,798,806,783,375.62,148.75,136.25,145,5.37,6.81,5.84,-0.14,16.58
13,19,26,12.18,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.4,799.3,779,798,806,783,375.62,148.75,136.25,139.38,5.37,6.81,5.84,-0.14,16.52
13,19,27,12.2,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.4,799.3,779,798,806,783,376.25,148.12,130,139.38,5.37,6.81,5.79,-0.14,16.52
13,19,28,12.22,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.4,799.3,779,798,806,783,376.25,146.25,123.75,131.25,5.37,6.82,5.75,-0.14,16.52
13,19,29,12.23,4.503090909,15.17857143,2.714285714,6.550677966,0,800,803.3,799.3,779,798,806,783,377.5,146.25,140,146.25,5.37,6.81,5.75,-0.14,16.52
13,19,30,12.25,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,803.3,799.3,779,798,806,783,379.38,152.5,156.25,162.5,5.39,6.82,5.78,-0.14,16.55
13,19,31,12.27,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,803.3,799.3,779,798,806,783,383.75,160.62,158.75,167.5,5.4,6.82,5.83,-0.14,16.58
13,19,32,12.28,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,803.3,799.3,779,798,806,783,383.75,160.62,158.75,156.25,5.4,6.82,5.83,-0.14,16.61
13,19,33,12.3,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,803.3,799.3,779,798,806,783,386.88,162.5,146.25,156.25,5.41,6.82,5.88,-0.14,16.61
13,19,34,12.32,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,803.3,799.3,779,797,806,783,387.5,160.62,133.12,142.5,5.41,6.82,5.91,-0.14,16.64
13,19,35,12.33,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,803.3,799.3,779,797,806,783,390,155.62,125,133.12,5.41,6.82,5.93,-0.14,16.65
13,19,36,12.35,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,803.3,799.3,779,798,805,783,386.88,151.88,123.75,132.5,5.41,6.82,5.91,-0.14,16.67
13,19,37,12.37,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,803.3,799.3,779,798,805,783,385.62,148.75,120,128.12,5.4,6.82,5.84,-0.14,16.62
13,19,38,12.38,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,803.3,799.3,780,798,805,783,385.62,148.75,120,126.88,5.4,6.82,5.84,-0.14,16.56
13,19,39,12.4,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,803.3,799.3,780,798,806,783,384.38,146.25,117.5,126.88,5.39,6.84,5.77,-0.14,16.56
13,19,40,12.42,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,798,806,783,382.5,141.88,107.5,116.88,5.37,6.84,5.7,-0.14,16.49
13,19,41,12.43,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,797,806,783,379.38,136.25,103.12,112.5,5.34,6.84,5.66,-0.14,16.39
13,19,42,12.45,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,797,806,783,377.5,131.25,103.12,111.25,5.34,6.86,5.63,-0.14,16.34
13,19,43,12.47,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,797,806,783,375.62,127.5,105,112.5,5.34,6.88,5.62,-0.14,16.3
13,19,44,12.48,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,797,806,783,375.62,127.5,105,113.75,5.34,6.88,5.62,-0.14,16.26
13,19,45,12.5,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,797,806,783,373.12,126.25,106.25,113.75,5.34,6.88,5.63,-0.14,16.26
13,19,46,12.52,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,797,806,783,371.88,124.38,103.12,113.75,5.37,6.88,5.66,-0.14,16.26
13,19,47,12.53,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,797,806,783,370,123.75,104.38,114.38,5.37,6.88,5.68,-0.14,16.26
13,19,48,12.55,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,798,806,783,369.38,126.25,120.62,130,5.39,6.88,5.69,-0.13,16.27
13,19,49,12.57,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,798,806,783,369.38,126.25,120.62,153.12,5.39,6.88,5.69,-0.13,16.3
13,19,50,12.58,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,798,806,783,375,145,153.12,165.62,5.4,6.89,5.69,-0.13,16.31
13,19,51,12.6,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,780,798,806,783,375,145,159.38,165.62,5.37,6.88,5.66,-0.13,16.31
13,19,52,12.62,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,779,797,806,783,379.38,157.5,173.75,181.25,5.37,6.88,5.62,-0.13,16.3
13,19,53,12.63,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,779,797,806,783,385,167.5,182.5,190.62,5.37,6.88,5.58,-0.12,16.27
13,19,54,12.65,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,779,797,806,783,390,176.25,178.12,186.88,5.34,6.89,5.52,-0.13,16.26
13,19,55,12.67,4.503090909,15.17857143,2.714285714,6.550677966,0,799.8,803.3,799.3,779,797,806,783,394.38,180,175,181.88,5.34,6.89,5.52,-0.13,16.24
13,19,56,12.68,4.503090909,15.17857143,2.714285714,6.550677966,0,799.7,803.2,799.3,779,797,806,783,394.38,180,175,181.88,5.34,6.89,5.47,-0.13,16.24
13,19,57,12.7,4.503090909,15.17857143,2.714285714,6.550677966,0,799.7,803.2,799.3,779,797,806,783,398.12,183.75,176.25,184.38,5.32,6.89,5.41,-0.13,16.2
13,19,58,12.72,4.503090909,15.17857143,2.714285714,6.550677966,0,799.7,803.2,799.3,779,797,806,783,401.25,185.62,173.75,180.62,5.32,6.89,5.39,-0.13,16.17
13,19,59,12.73,4.503090909,15.17857143,2.714285714,6.550677966,0,799.7,803.1,799.3,779,797,805,783,403.12,185.62,165,172.5,5.32,6.89,5.37,-0.13,16.17
13,20,0,12.75,4.503090909,15.17857143,2.714285714,6.550677966,0,799.7,803.1,799.3,779,797,805,783,401.88,182.5,159.38,166.25,5.32,6.89,5.37,-0.13,16.17
13,20,1,12.77,4.503090909,15.17857143,2.714285714,6.550677966,0,799.7,803,799.3,779,797,805,783,403.12,180,154.38,161.88,5.32,6.89,5.37,-0.14,16.2
13,20,2,12.78,4.503090909,15.17857143,2.714285714,6.550677966,0,799.7,803,799.3,779,797,805,783,403.12,180,154.38,161.88,5.34,6.89,5.39,-0.14,16.2
13,20,3,12.8,4.503090909,15.17857143,2.714285714,6.550677966,0,799.7,802.9,799.3,779,797,805,783,403.12,175,143.75,151.88,5.34,6.89,5.41,-0.13,16.24
13,20,4,12.82,4.503090909,15.17857143,2.714285714,6.550677966,0,799.7,802.9,799.3,780,797,805,783,401.88,168.12,131.25,139.38,5.34,6.9,5.43,-0.13,16.25
13,20,5,12.83,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.9,799.3,780,797,805,783,400,158.12,120,127.5,5.34,6.9,5.43,-0.14,16.26
13,20,6,12.85,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.9,799.3,780,797,805,783,396.88,149.38,105,114.38,5.34,6.9,5.41,-0.13,16.26
13,20,7,12.87,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.8,799.3,780,797,805,783,393.12,137.5,92.5,101.25,5.34,6.9,5.41,-0.13,16.21
13,20,8,12.88,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.8,799.3,780,797,805,783,393.12,137.5,92.5,101.25,5.32,6.9,5.36,-0.13,16.21
13,20,9,12.9,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.8,799.3,780,797,805,783,388.12,126.88,85.62,92.5,5.32,6.9,5.32,-0.13,16.15
13,20,10,12.92,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.8,799.2,780,797,805,783,383.75,118.12,81.88,89.38,5.32,6.9,5.28,-0.13,16.08
13,20,11,12.93,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.8,799.2,780,797,805,783,378.75,111.25,82.5,90,5.32,6.9,5.26,-0.13,16.02
13,20,12,12.95,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.8,799.2,780,797,805,783,374.38,107.5,80,87.5,5.32,6.9,5.24,-0.13,15.99
13,20,13,12.97,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.8,799.2,780,797,805,783,371.25,103.12,80.62,89.38,5.32,6.9,5.24,-0.13,15.95
13,20,14,12.98,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.7,799.2,780,797,805,783,371.25,103.12,80.62,95,5.32,6.9,5.24,-0.13,15.95
13,20,15,13,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.7,799.2,780,797,805,783,366.88,102.5,86.25,95,5.34,6.93,5.22,-0.13,15.94
13,20,16,13.02,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.7,799.2,780,797,805,783,365,105.62,90,99.38,5.32,6.93,5.2,-0.13,15.93
13,20,17,13.03,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.7,799.2,780,797,805,783,362.5,108.12,98.12,106.25,5.32,6.93,5.16,-0.13,15.9
13,20,18,13.05,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.6,799.2,780,797,805,783,361.88,111.88,101.25,111.25,5.31,6.94,5.11,-0.13,15.88
13,20,19,13.07,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.6,799.2,780,797,805,783,361.88,115.62,115,123.12,5.3,6.94,5.04,-0.13,15.82
13,20,20,13.08,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.6,799.2,780,797,806,783,361.88,115.62,115,146.25,5.3,6.94,5.04,-0.13,15.82
13,20,21,13.1,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.6,799.2,780,797,806,783,363.75,125,136.88,146.25,5.3,6.95,4.98,-0.13,15.77
13,20,22,13.12,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.6,799.1,780,797,806,783,368.12,135.62,141.88,151.25,5.26,6.95,4.91,-0.14,15.71
13,20,23,13.13,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.5,799.1,780,797,806,783,371.25,145,148.75,158.75,5.25,6.96,4.86,-0.14,15.68
13,20,24,13.15,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.5,799.1,779,797,806,783,374.38,151.88,148.75,158.75,5.25,6.96,4.81,-0.14,15.62
13,20,25,13.17,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.5,799.1,779,797,805,783,378.12,156.25,150,160.62,5.25,6.99,4.78,-0.14,15.61
13,20,26,13.18,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.4,799.1,779,797,805,783,378.12,156.25,150,170.62,5.25,6.99,4.78,-0.14,15.61
13,20,27,13.2,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.4,799.1,779,797,805,783,381.25,162.5,161.25,170.62,5.25,6.99,4.77,-0.14,15.59
13,20,28,13.22,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.3,799.1,779,797,805,783,384.38,167.5,163.75,174.38,5.25,7,4.78,-0.14,15.59
13,20,29,13.23,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.3,799.1,779,797,805,783,388.12,171.88,162.5,173.75,5.26,7,4.81,-0.14,15.62
13,20,30,13.25,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.3,799.1,779,797,805,783,390.62,173.75,157.5,168.12,5.26,7,4.84,-0.14,15.65
13,20,31,13.27,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.2,799.1,779,797,805,783,391.88,171.88,143.12,155.62,5.3,7,4.89,-0.14,15.69
13,20,32,13.28,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.1,799.1,779,797,805,783,391.88,171.88,143.12,141.88,5.3,7,4.89,-0.14,15.74
13,20,33,13.3,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.1,799.1,779,797,805,783,391.88,165.62,130.62,141.88,5.3,7,4.93,-0.14,15.74
13,20,34,13.32,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.1,799.2,779,797,805,783,390.62,158.75,118.75,130.62,5.31,7,4.98,-0.14,15.77
13,20,35,13.33,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.1,799.2,779,797,805,783,388.12,151.25,110.62,121.25,5.32,7,5.02,-0.14,15.81
13,20,36,13.35,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.1,799.2,779,797,805,783,385.62,143.12,108.12,116.88,5.32,6.99,5.05,-0.14,15.82
13,20,37,13.37,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802.1,799.2,779,797,805,783,383.75,138.75,105.62,115,5.32,6.99,5.06,-0.14,15.86
13,20,38,13.38,4.503090909,15.17857143,2.714285714,6.550677966,0,799.6,802,799.2,780,797,805,783,383.75,138.75,105.62,113.75,5.32,6.99,5.06,-0.14,15.86
13,20,39,13.4,4.503090909,15.17857143,2.714285714,6.550677966,0,799.5,802,799.2,780,797,805,783,381.88,133.75,102.5,113.75,5.31,6.99,5.06,-0.14,15.86
13,20,40,13.42,4.503090909,15.17857143,2.714285714,6.550677966,0,799.5,802,799.2,780,797,805,783,378.75,130,99.38,110.62,5.32,6.99,5.09,-0.14,15.84
13,20,41,13.43,4.503090909,15.17857143,2.714285714,6.550677966,0,799.5,802,799.2,780,797,805,783,376.25,126.25,101.25,110.62,5.32,6.96,5.18,-0.13,15.88
13,20,42,13.45,4.503090909,15.17857143,2.714285714,6.550677966,0,799.5,802,799.2,780,797,805,783,375,125,108.75,118.12,5.37,6.96,5.36,-0.13,15.96
13,20,43,13.47,4.503090909,15.17857143,2.714285714,6.550677966,0,799.5,802,799.2,780,796,805,783,374.38,126.88,111.88,123.12,5.39,6.95,5.57,-0.13,16.11
13,20,44,13.48,4.503090909,15.17857143,2.714285714,6.550677966,0,799.5,802,799.2,780,796,805,783,374.38,126.88,111.88,121.25,5.39,6.95,5.57,-0.13,16.11
13,20,45,13.5,4.503090909,15.17857143,2.714285714,6.550677966,0,799.5,802,799.2,780,796,805,783,373.12,127.5,111.25,121.25,5.41,6.94,5.8,-0.13,16.33
13,20,46,13.52,4.503090909,15.17857143,2.714285714,6.550677966,0,799.5,802,799.2,780,796,805,783,372.5,130,115.62,125,5.41,6.93,5.99,-0.13,16.55
13,20,47,13.53,4.503090909,15.17857143,2.714285714,6.550677966,0,799.4,802,799.2,780,796,805,783,372.5,132.5,118.12,127.5,5.45,6.89,6.15,-0.13,16.74
13,20,48,13.55,4.503090909,15.17857143,2.714285714,6.550677966,0,799.4,802,799.2,780,796,805,783,373.12,135.62,130,138.75,5.45,6.89,6.24,-0.13,16.86
13,20,49,13.57,4.503090909,15.17857143,2.714285714,6.550677966,0,799.4,802,799.2,780,796,805,783,375,140.62,141.88,151.25,5.41,6.88,6.28,-0.13,16.95
13,20,50,13.58,4.503090909,15.17857143,2.714285714,6.550677966,0,799.4,802,799.2,780,797,805,783,375,140.62,141.88,163.75,5.41,6.88,6.28,-0.13,16.95
13,20,51,13.6,4.503090909,15.17857143,2.714285714,6.550677966,0,799.4,801.9,799.2,780,797,805,783,377.5,149.38,155,163.75,5.41,6.86,6.3,-0.13,17
13,20,52,13.62,4.503090909,15.17857143,2.714285714,6.550677966,0,799.4,801.9,799.2,780,797,804,783,381.25,156.25,154.38,165,5.4,6.86,6.3,-0.13,17.01
13,20,53,13.63,4.503090909,15.17857143,2.714285714,6.550677966,0,799.4,801.9,799.2,780,797,804,783,383.75,160.62,145.62,157.5,5.39,6.86,6.29,-0.13,17.01
13,20,54,13.65,4.503090909,15.17857143,2.714285714,6.550677966,0,799.4,801.9,799.2,779,797,804,783,385,161.25,140.62,152.5,5.39,6.84,6.3,-0.13,17.01
