 Elapse(min.),Actual feeding rate [g/min],Total N2 flow rate [g/min],O2 flow rate [g/min],Steam flow rate [g/min],CO2 flow rate [g/min],FNC-1,FNC-2,FNC-3,TI-2,TI-3,TI-4,TI-5,PI-2,PI-3,PI-4,PI-5,CO,CO2,CH4,H2
179.4,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,799.1,798.8,771,787,792,783,385.62,187.5,171.25,178.12,2.34,0.82,8.46,6.36
179.42,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,799.2,798.8,770,787,792,783,388.75,181.25,158.12,165.0,2.43,0.93,8.24,6.16
179.43,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,799.4,798.8,770,787,792,783,388.75,181.25,158.12,146.88,2.43,0.93,8.24,5.93
179.45,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.9,799.4,798.8,770,787,792,783,390.62,166.88,139.38,146.88,2.47,1.08,7.96,5.93
179.47,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.9,799.6,798.8,770,787,792,783,390.0,148.75,120.62,129.38,2.52,1.2,7.62,5.66
179.48,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.9,799.8,798.8,770,787,792,783,388.12,133.12,108.12,114.38,2.51,1.34,7.26,5.36
179.5,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.9,800.0,798.8,770,787,793,783,385.62,123.12,101.25,106.25,2.47,1.52,6.81,5.04
179.52,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.9,800.0,798.8,770,787,793,783,382.5,118.12,95.62,101.25,2.43,1.7,6.41,4.72
179.53,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.9,800.2,798.8,770,787,793,783,382.5,118.12,95.62,95.0,2.43,1.7,6.41,4.39
179.55,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.0,800.4,798.8,770,787,793,783,378.75,111.88,88.12,95.0,2.38,1.89,5.98,4.39
179.57,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.0,800.4,798.8,770,787,793,783,375.0,103.12,81.88,86.88,2.37,2.06,5.62,4.1
179.58,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.0,800.6,798.8,770,787,794,783,371.25,101.25,82.5,88.75,2.38,2.25,5.34,3.95
179.6,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.0,800.9,798.8,770,787,794,783,366.88,101.25,80.62,86.88,2.46,2.44,5.15,3.86
179.62,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.0,801.1,798.8,770,787,794,783,363.75,101.25,81.88,86.25,2.52,2.51,5.1,3.91
179.63,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.0,801.1,798.8,770,787,794,783,363.75,101.25,81.88,93.75,2.52,2.61,5.07,4.05
179.65,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.1,801.2,798.8,770,787,794,783,360.62,105.62,90.0,93.75,2.62,2.79,5.1,4.05
179.67,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.1,801.5,798.8,770,787,794,783,359.38,111.88,94.38,99.38,2.74,2.92,5.21,4.22
179.68,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.2,801.5,798.8,770,787,794,783,358.75,115.0,97.5,102.5,2.84,3.05,5.4,4.53
179.7,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.2,801.7,798.8,770,787,795,783,357.5,120.62,108.12,112.5,2.95,3.16,5.64,4.79
179.72,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.2,801.8,798.8,770,787,795,783,359.38,133.75,139.38,143.75,3.06,3.28,5.91,5.1
179.73,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.2,802.1,798.8,770,788,795,783,359.38,133.75,139.38,157.5,3.06,3.28,5.91,5.38
179.75,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.2,802.1,798.8,770,788,795,783,365.62,149.38,151.25,157.5,3.13,3.35,6.2,5.38
179.77,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.3,802.2,798.8,770,788,795,783,368.12,159.38,148.12,155.62,3.26,3.42,6.53,5.69
179.78,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.4,802.4,798.8,770,788,795,783,370.0,161.25,140.0,148.12,3.33,3.47,6.82,5.96
179.8,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.4,802.4,798.8,770,788,795,783,372.5,158.12,130.62,138.75,3.4,3.55,7.11,6.22
179.82,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.4,802.6,798.8,770,788,796,783,373.12,152.5,125.0,132.5,3.43,3.6,7.3,6.41
179.83,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.4,802.8,798.8,770,788,796,783,373.12,152.5,125.0,138.75,3.43,3.6,7.3,6.55
179.85,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.4,802.8,798.8,770,788,796,783,374.38,150.0,132.5,138.75,3.48,3.66,7.46,6.55
179.87,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.4,803.0,798.8,770,788,796,784,375.62,153.12,137.5,143.75,3.48,3.71,7.51,6.62
179.88,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.5,803.2,798.8,770,788,796,784,378.12,158.12,146.88,152.5,3.48,3.78,7.48,6.62
179.9,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.5,803.3,798.8,770,788,796,784,381.25,168.12,166.88,170.62,3.42,3.8,7.37,6.55
179.92,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.5,803.3,798.8,770,788,796,784,385.62,179.38,170.62,178.75,3.35,3.86,7.16,6.4
179.93,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.5,803.5,798.8,770,788,796,784,385.62,179.38,170.62,152.5,3.35,3.86,7.16,6.4
179.95,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.5,803.7,798.8,770,788,797,784,388.75,176.25,142.5,152.5,3.21,3.92,6.89,6.12
179.97,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.6,803.7,798.8,770,788,797,784,388.75,151.25,115.62,125.0,3.08,3.99,6.55,5.84
179.98,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.6,803.9,798.8,770,787,797,784,386.88,130.0,101.88,109.38,2.91,4.06,6.13,5.43
180.0,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.6,804.0,798.8,770,787,797,784,382.5,116.88,91.25,98.12,2.76,4.16,5.76,5.04
180.02,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.7,804.2,798.8,770,787,797,784,378.75,111.88,91.25,96.88,2.58,4.26,5.29,4.55
180.03,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.7,804.2,798.8,770,787,797,784,378.75,111.88,91.25,99.38,2.58,4.26,5.29,4.18
180.05,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.7,804.4,798.8,770,787,797,784,375.62,111.25,94.38,99.38,2.44,4.38,4.91,4.18
180.07,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.7,804.5,798.8,770,787,797,784,372.5,113.75,96.25,103.12,2.37,4.51,4.57,3.84
180.08,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.7,804.6,798.8,770,787,797,784,370.0,118.12,105.62,113.75,2.37,4.62,4.34,3.64
180.1,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.7,804.6,798.9,770,787,798,784,370.0,131.25,120.0,125.0,2.4,4.75,4.17,3.58
180.12,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.7,804.7,798.9,770,787,798,784,370.0,140.0,120.0,127.5,2.46,4.88,4.08,3.6
180.13,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.8,804.9,798.9,770,788,798,784,370.0,140.0,120.0,127.5,2.46,4.88,4.08,3.74
180.15,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.8,804.9,798.9,770,788,798,784,370.0,140.62,120.62,127.5,2.58,4.97,4.08,3.74
180.17,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.8,805.1,798.9,770,788,798,784,371.25,145.62,131.25,137.5,2.7,5.1,4.13,3.97
180.18,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.8,805.2,799.0,770,788,798,784,373.12,160.62,160.62,165.0,2.82,5.19,4.23,4.24
180.2,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.8,805.3,799.0,770,788,798,784,378.12,171.88,167.5,175.0,2.92,5.25,4.36,4.53
180.22,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.8,805.3,799.0,770,789,798,784,381.25,179.38,163.75,171.25,2.97,5.25,4.36,4.76
180.23,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.8,805.5,799.0,770,789,798,784,381.25,179.38,163.75,168.12,3.03,5.3,4.49,4.76
180.25,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.9,805.6,799.0,770,789,798,784,383.75,180.62,163.75,168.12,3.13,5.35,4.65,4.97
180.27,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.9,805.6,799.0,770,789,799,784,387.5,186.88,177.5,181.88,3.21,5.38,4.8,5.15
180.28,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.9,805.7,799.0,770,789,799,784,391.88,195.0,180.62,185.0,3.3,5.41,4.97,5.34
180.3,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,801.9,805.8,799.0,770,789,799,784,396.25,195.62,173.12,178.75,3.36,5.41,5.09,5.47
180.32,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.0,805.9,799.0,770,789,799,784,399.38,195.62,170.62,174.38,3.36,5.41,5.09,5.59
180.33,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.0,805.9,799.0,770,789,799,784,398.12,191.88,168.75,174.38,3.4,5.44,5.18,5.59
180.35,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.0,806.0,799.0,770,789,799,784,401.88,188.75,164.38,170.62,3.42,5.44,5.22,5.65
180.37,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.0,806.1,799.1,770,789,799,784,403.75,182.5,155.0,161.88,3.42,5.47,5.19,5.65
180.38,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.0,806.1,799.1,770,789,799,784,404.38,173.12,139.38,148.12,3.42,5.49,5.11,5.61
180.4,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.0,806.2,799.1,770,789,799,784,403.12,160.62,124.38,132.5,3.38,5.5,5.0,5.53
180.42,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.0,806.3,799.1,770,789,800,784,400.62,156.25,120.62,121.88,3.38,5.5,5.0,5.43
180.43,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.0,806.4,799.1,770,789,800,784,400.62,148.12,115.0,121.88,3.35,5.51,4.86,5.43
180.45,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.1,806.4,799.1,770,789,800,784,396.88,138.75,107.5,115.0,3.29,5.54,4.7,5.29
180.47,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.1,806.6,799.1,770,789,800,784,394.38,129.38,100.0,107.5,3.22,5.55,4.55,5.15
180.48,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.1,806.8,799.2,770,789,800,784,390.62,121.25,93.12,101.25,3.19,5.56,4.42,5.04
180.5,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.1,806.9,799.2,770,789,800,784,386.88,116.88,88.12,96.25,3.15,5.6,4.32,4.95
180.52,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.1,806.9,799.2,770,789,800,784,383.75,114.38,88.12,95.0,3.13,5.61,4.3,4.89
180.53,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.1,807.0,799.2,770,790,800,784,383.75,114.38,88.12,95.0,3.13,5.61,4.3,4.89
180.55,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.2,807.1,799.2,770,790,801,784,379.38,113.75,88.75,95.0,3.18,5.64,4.4,4.91
180.57,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.2,807.1,799.2,770,790,801,784,377.5,115.62,91.25,98.12,3.21,5.68,4.59,5.0
180.58,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.2,807.3,799.2,770,790,801,785,375.0,116.88,91.25,99.38,3.27,5.7,4.9,5.19
180.6,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.2,807.4,799.2,770,790,801,785,372.5,118.12,97.5,102.5,3.35,5.72,5.26,5.44
180.62,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.3,807.5,799.2,770,789,801,785,371.88,123.75,111.25,115.62,3.35,5.72,5.26,5.75
180.63,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.3,807.5,799.2,770,789,802,785,371.88,123.75,111.25,133.75,3.42,5.72,5.68,6.05
180.65,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.3,807.6,799.2,770,789,802,785,371.88,134.38,131.25,133.75,3.49,5.74,6.09,6.05
180.67,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.3,807.8,799.2,770,789,802,785,372.5,148.75,151.88,154.38,3.56,5.74,6.52,6.36
180.68,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.3,807.8,799.2,770,789,802,785,378.12,162.5,159.38,161.25,3.6,5.72,6.9,6.61
180.7,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.3,807.8,799.2,770,789,802,785,381.88,168.12,150.0,155.0,3.66,5.7,7.26,6.85
180.72,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.4,807.9,799.2,770,789,802,785,384.38,173.75,173.12,172.5,3.67,5.7,7.52,7.04
180.73,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.5,807.9,799.2,770,789,802,785,384.38,173.75,173.12,196.25,3.67,5.7,7.52,7.19
180.75,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.5,808.0,799.2,770,789,802,785,390.0,186.88,195.0,196.25,3.72,5.68,7.74,7.19
180.77,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.5,808.1,799.2,770,789,802,785,396.25,198.12,196.88,200.0,3.73,5.66,7.88,7.28
180.78,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.5,808.1,799.2,770,789,802,785,401.25,203.75,193.75,196.88,3.72,5.64,7.92,7.29
180.8,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.5,808.1,799.2,770,789,802,785,406.88,205.62,188.75,191.25,3.67,5.62,7.88,7.24
180.82,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.5,808.2,799.3,770,789,803,785,410.62,205.0,180.0,183.75,3.64,5.62,7.76,7.15
180.83,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.5,808.3,799.3,770,789,803,785,410.62,205.0,180.0,170.62,3.64,5.62,7.76,6.96
180.85,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.6,808.3,799.3,770,789,803,785,413.12,198.75,165.62,170.62,3.56,5.62,7.53,6.96
180.87,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.6,808.4,799.2,770,790,803,785,413.75,188.75,151.88,156.25,3.45,5.64,7.24,6.71
180.88,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.6,808.4,799.3,770,790,803,785,413.12,176.25,135.62,139.38,3.29,5.66,6.86,6.38
180.9,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.6,808.5,799.3,770,790,803,785,410.62,162.5,124.38,128.12,3.13,5.69,6.47,6.0
180.92,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.6,808.5,799.3,770,790,803,785,407.5,151.25,115.62,121.25,3.13,5.69,6.47,5.53
180.93,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.6,808.5,799.3,770,790,803,785,407.5,151.25,115.62,115.62,2.95,5.75,6.01,5.53
180.95,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.6,808.6,799.3,770,790,803,785,405.0,143.12,110.62,115.62,2.81,5.81,5.61,5.1
180.97,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.6,808.6,799.3,770,790,803,785,401.25,136.25,104.38,109.38,2.67,5.89,5.19,4.66
180.98,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.6,808.7,799.3,770,790,803,785,397.5,130.0,99.38,105.0,2.58,5.99,4.86,4.35
181.0,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.7,808.8,799.3,770,790,803,785,393.12,121.88,90.0,96.25,2.6,6.06,4.64,4.15
181.02,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.7,808.8,799.3,770,790,804,785,390.0,115.62,86.25,90.62,2.62,6.14,4.56,4.11
181.03,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.7,808.8,799.3,770,790,804,785,390.0,115.62,86.25,87.5,2.62,6.14,4.56,4.24
181.05,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.7,809.0,799.3,770,790,804,785,385.0,110.62,83.75,87.5,2.74,6.21,4.62,4.24
181.07,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.7,809.0,799.3,770,790,804,785,381.25,107.5,83.12,87.5,2.88,6.28,4.78,4.46
181.08,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.7,809.0,799.3,770,790,804,785,376.25,106.25,81.88,85.62,3.05,6.31,5.03,4.78
181.1,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.7,809.1,799.3,770,790,804,785,374.38,105.62,89.38,91.88,3.19,6.34,5.31,5.11
181.12,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.8,809.1,799.3,770,790,804,785,371.88,112.5,101.88,105.0,3.33,6.38,5.61,5.44
181.13,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.8,809.1,799.3,770,790,804,785,371.88,112.5,101.88,109.38,3.33,6.38,5.61,5.8
181.15,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.8,809.1,799.3,770,790,804,786,371.25,118.75,106.25,109.38,3.45,6.38,5.95,5.8
181.17,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.8,809.2,799.3,770,790,804,786,371.25,128.12,130.0,130.62,3.59,6.38,6.25,6.05
181.18,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.9,809.2,799.3,770,790,805,786,372.5,140.0,140.62,143.12,3.67,6.36,6.59,6.35
181.2,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.9,809.2,799.4,770,790,805,786,375.62,150.0,142.5,146.25,3.78,6.34,6.9,6.6
181.22,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.9,809.3,799.4,771,789,805,786,378.12,156.25,141.88,146.25,3.86,6.32,7.21,6.84
181.23,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,802.9,809.3,799.4,771,789,805,786,378.12,156.25,141.88,151.25,3.86,6.32,7.21,7.0
181.25,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.0,809.4,799.4,771,790,805,786,379.38,158.75,145.62,151.25,3.9,6.31,7.45,7.0
181.27,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.0,809.4,799.4,771,790,805,786,381.88,168.75,167.5,168.12,3.94,6.28,7.64,7.15
181.28,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.0,809.4,799.4,771,790,805,786,386.88,182.5,180.0,183.75,3.94,6.25,7.74,7.21
181.3,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.1,809.4,799.4,771,790,805,786,391.25,191.88,178.12,183.12,3.93,6.21,7.75,7.22
181.32,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.1,809.4,799.4,771,790,805,786,396.25,190.62,174.38,175.0,3.93,6.21,7.75,7.18
181.33,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.1,809.5,799.4,771,790,805,786,396.25,193.12,170.62,175.0,3.88,6.2,7.68,7.18
181.35,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.1,809.5,799.4,771,790,805,786,399.38,190.62,171.25,174.38,3.81,6.19,7.53,7.06
181.37,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.1,809.6,799.4,771,790,805,786,401.25,193.75,175.0,180.0,3.72,6.18,7.29,6.88
181.38,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.1,809.6,799.5,771,789,805,786,403.75,190.62,162.5,168.75,3.63,6.18,7.02,6.68
181.4,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.1,809.6,799.5,771,789,805,786,405.0,181.25,146.25,153.12,3.48,6.2,6.66,6.35
181.42,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.2,809.6,799.5,771,789,805,786,403.75,170.0,130.62,136.88,3.29,6.21,6.26,5.99
181.43,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.2,809.6,799.5,771,789,805,786,403.75,170.0,130.62,123.75,3.29,6.21,6.26,5.55
181.45,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.2,809.6,799.6,771,789,805,786,401.88,156.25,118.75,123.75,3.08,6.25,5.81,5.55
181.47,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,803.2,809.7,799.6,771,789,805,786,399.38,145.0,108.75,113.75,2.92,6.3,5.44,5.11
